orig.ident,nCount_RNA,nFeature_RNA,percent.mt,percent.rb,RNA_snn_res.0.5,seurat_clusters,RedGreen,RNA_snn_res.0.2,RNA_snn_res.0.3,RNA_snn_res.1,RNA_snn_res.0.8,repairment,specimen
s11,8115,2347,8.8724584103512,15.3666050523722,17,17,red,8,10,15,16,bad_repair,s11
s11,12212,3885,17.7038978054373,10.9318702915165,7,7,red,2,1,6,6,bad_repair,s11
s11,4816,2185,9.77990033222591,11.4410299003322,1,1,red,3,3,1,2,bad_repair,s11
s11,21185,4375,23.3750295020061,22.3035166391315,0,0,red,1,2,2,1,bad_repair,s11
s11,8807,2471,19.3482457136369,23.2769387986829,0,0,red,4,4,33,28,bad_repair,s11
s11,7522,2383,20.5663387396969,23.7170965168838,0,0,red,0,0,0,4,bad_repair,s11
s11,29691,4886,5.36189417668654,6.48344616213668,7,7,red,2,4,6,5,bad_repair,s11
s11,19722,5702,14.866646384748,3.51384240949194,9,9,red,6,6,11,8,bad_repair,s11
s11,3952,1678,17.2570850202429,11.9939271255061,5,5,red,7,7,9,7,bad_repair,s11
s11,7512,1226,14.9627263045793,2.55591054313099,2,2,red,4,4,3,5,bad_repair,s11
s11,10592,2802,23.8104229607251,24.2069486404834,0,0,red,0,0,0,4,bad_repair,s11
s11,24686,2568,7.30373491047557,4.7192740824759,2,2,red,4,4,3,5,bad_repair,s11
s11,2670,1358,20.4494382022472,5.54307116104869,1,1,red,3,3,1,2,bad_repair,s11
s11,7187,1237,11.3260052873243,2.58800612216502,2,2,red,4,4,3,5,bad_repair,s11
s11,7703,1617,18.7589250941192,3.15461508503181,2,2,red,1,4,8,5,bad_repair,s11
s11,3683,1246,9.04154222101548,15.9923975020364,17,17,red,8,10,15,16,bad_repair,s11
s11,22147,1667,4.16760735088274,6.41621890097982,2,2,red,4,4,3,5,bad_repair,s11
s11,42516,6593,21.1167560447831,23.3512089566281,0,0,red,1,2,2,1,bad_repair,s11
s11,42693,7210,20.4576862717542,20.4084978802146,0,0,red,1,2,2,1,bad_repair,s11
s11,10888,1416,11.3243938280676,7.06282145481264,2,2,red,4,4,3,5,bad_repair,s11
s11,8757,2787,13.7261619276008,26.9156103688478,0,0,red,0,0,0,0,bad_repair,s11
s11,8612,2659,16.2331630283326,24.5819786344635,0,0,red,0,0,0,0,bad_repair,s11
s11,9769,1546,7.99467703961511,8.56791892721875,2,2,red,4,4,3,5,bad_repair,s11
s11,3603,1725,24.9514293644185,6.41132389675271,0,0,red,0,0,0,4,bad_repair,s11
s11,10569,1574,16.9552464755417,5.3836692213076,2,2,red,4,4,3,5,bad_repair,s11
s11,3447,1244,9.19640266898753,29.648970118944,3,3,red,5,5,10,10,bad_repair,s11
s11,46156,7057,19.1004419793743,22.0794696247508,0,0,red,1,2,2,1,bad_repair,s11
s11,24183,5531,10.7554893933755,14.3737336145226,9,9,red,6,6,17,15,bad_repair,s11
s11,6034,2415,18.3294663573086,7.90520384487902,7,7,red,2,1,4,3,bad_repair,s11
s11,15077,4078,18.8366385885786,17.6891954632885,3,3,red,10,5,32,26,bad_repair,s11
s11,8445,2822,8.70337477797513,17.48963883955,1,1,red,3,3,1,2,bad_repair,s11
s11,3881,1001,19.659881473847,2.65395516619428,2,2,red,4,4,3,5,bad_repair,s11
s11,14488,3445,20.3409718387631,15.281612368857,0,0,red,1,2,8,1,bad_repair,s11
s11,10829,3265,17.0745221165389,21.7840982546865,0,0,red,0,0,5,0,bad_repair,s11
s11,19943,4995,16.6424309281452,21.6015644587073,3,3,red,10,5,32,26,bad_repair,s11
s11,3579,1316,9.49986029617211,27.5216540933222,3,3,red,5,5,7,11,bad_repair,s11
s11,9113,1510,10.6331614177549,3.45660046088006,2,2,red,4,4,3,5,bad_repair,s11
s11,19189,2296,6.90499765490646,8.76022721350774,2,2,red,4,4,3,5,bad_repair,s11
s11,8756,2573,13.6135221562357,13.7391502969392,17,17,red,8,10,15,16,bad_repair,s11
s11,3181,1595,13.7063816409934,4.33825840930525,5,5,red,7,7,16,17,bad_repair,s11
s11,13026,3295,17.3806233686473,24.750499001996,0,0,red,1,2,5,1,bad_repair,s11
s11,4105,1095,13.8124238733252,3.70280146163216,2,2,red,4,4,12,12,bad_repair,s11
s11,20294,3146,5.88843993298512,9.78614368778949,2,2,red,4,4,3,5,bad_repair,s11
s11,24496,5218,9.49951012410189,20.8442194644024,7,7,red,2,1,6,6,bad_repair,s11
s11,60185,8212,14.5667525130847,7.73780842402592,9,9,red,6,6,11,8,bad_repair,s11
s11,9116,3108,15.7525230364195,21.9175076788065,0,0,red,0,0,0,4,bad_repair,s11
s11,19415,4427,16.5902652588205,25.2845737831574,0,0,red,0,0,0,0,bad_repair,s11
s11,7271,1369,24.9484252509971,3.76839499381103,2,2,red,4,4,3,5,bad_repair,s11
s11,8904,1602,11.8710691823899,7.16531895777179,2,2,red,4,4,3,5,bad_repair,s11
s11,10853,1349,5.28886022297982,2.42329309868239,2,2,red,4,4,12,12,bad_repair,s11
s11,4941,2163,15.5029346286177,6.90143695608177,1,1,red,3,3,1,2,bad_repair,s11
s11,7951,3672,2.50282983272544,3.52156961388505,9,9,red,6,6,11,8,bad_repair,s11
s11,10213,2800,20.9243121511799,25.8298247331832,0,0,red,0,0,0,4,bad_repair,s11
s11,7797,1112,15.2238040271899,3.37309221495447,2,2,red,4,4,12,12,bad_repair,s11
s11,7086,2277,14.5074795371154,25.9808072255151,0,0,red,0,0,0,0,bad_repair,s11
s11,3315,1792,8.92911010558069,3.77073906485671,5,5,red,7,7,9,7,bad_repair,s11
s11,21116,5450,14.1314642924796,6.26065542716424,9,9,red,6,6,11,8,bad_repair,s11
s11,10346,2378,10.5644693601392,17.5526773632322,2,2,red,4,4,3,5,bad_repair,s11
s11,3652,1115,16.4293537787514,34.7754654983571,3,3,red,5,5,7,11,bad_repair,s11
s11,6914,2358,22.9823546427538,23.3294764246456,0,0,red,0,0,0,4,bad_repair,s11
s11,15297,1791,5.08596456821599,4.36033209125972,2,2,red,4,4,12,12,bad_repair,s11
s11,24528,1651,1.70825179386823,6.26223091976517,2,2,red,4,4,3,5,bad_repair,s11
s11,23418,4144,8.57033051498847,13.8098898283372,15,15,red,9,9,14,14,bad_repair,s11
s11,6362,1190,7.7648538195536,2.35774913549198,2,2,red,4,4,12,12,bad_repair,s11
s11,3533,1550,23.4078686668554,9.00084913671101,5,5,red,7,7,16,17,bad_repair,s11
s11,3634,1084,14.9146945514585,2.88937809576225,2,2,red,4,4,12,12,bad_repair,s11
s11,2177,1061,17.5930179145613,16.0312356453836,26,26,red,5,5,21,10,bad_repair,s11
s11,7290,2230,21.1659807956104,25.2949245541838,0,0,red,0,0,0,4,bad_repair,s11
s11,11062,2909,15.1419273187489,30.4013740734045,0,0,red,0,0,0,0,bad_repair,s11
s11,17123,3741,15.0849734275536,28.2368743794896,0,0,red,1,2,2,1,bad_repair,s11
s11,86211,8892,13.965735231003,25.1290438575124,0,0,red,1,2,2,1,bad_repair,s11
s11,9130,1208,11.1938663745893,3.68017524644031,2,2,red,4,4,12,12,bad_repair,s11
s11,3123,1007,11.6554594940762,40.9542106948447,21,21,red,8,12,19,19,bad_repair,s11
s11,13636,1872,11.7409797594603,8.63156350836022,2,2,red,4,4,3,5,bad_repair,s11
s11,9315,2376,19.345142243693,9.97316156736447,17,17,red,8,10,15,16,bad_repair,s11
s11,10584,3267,12.8873771730915,15.8257747543462,1,1,red,3,3,1,2,bad_repair,s11
